Customer_ID,Nationality,customer_age,attitude_business_stability_environment,attitude_closure_concerned,compliance_income_tax,underinsurance_perception,insurance_unaffordability_perception,gross_income,operating_expense,business_sales,years_in_operation,"automotive_insurance
",mobile_wallet_access,current_problem_cash_flow,liquidity_constraint,Gender,extends_customer_credit,success_contentment,credit_card_ownership,financial_tracking,business_insurability_doubt,insurance_necessity_attitude,has_insurance,funding_access_barrier,referral_marketing,active_loan_holder,has_internet_banking,has_debit_card,inventory_shrinkage_risk,business_age_months,medical_insurance,funeral_insurance,uses_friends_family_savings,uses_informal_lender
ID_X5QJIC,Ghana,44,No,No,No,Yes,Yes,600,4000,7000,5,Never had,Never had,Yes,Yes,Female,"Yes, sometimes",Yes,Never had,"Yes, sometimes",Yes,No,No,Yes,Yes,Never had,Never had,Never had,,2,Never had,Never had,Never had,Never had
ID_TSVLUO,Uganda,23,Yes,No,No,Don't know,Yes,80,960,2400,2,Never had,Have now,,Yes,Female,"Yes, sometimes",Yes,Never had,"Yes, always",Yes,Yes,No,,,,,,Yes,0,Never had,Have now,,
ID_F5CDFM,Uganda,39,Yes,Yes,No,No,Yes,30,180,540,9,Never had,,,Yes,Male,No,No,Never had,No,No,Yes,No,,,,,,Yes,0,Never had,Never had,,
ID_CBIKPD,Kenya,49,Don’t know or N/A,No,No,Don't know,Don't know,30000,100000,30000,5,,Have now,No,No,Male,No,No,Never had,No,Don?t know / doesn?t apply,Yes,No,Yes,No,Never had,Never had,Never had,No,,,,,
ID_X5IC86,Ghana,51,Yes,Yes,Yes,Yes,Yes,500,5000,20000,15,Never had,Have now,Yes,Yes,Female,No,Yes,Never had,"Yes, always",Yes,Yes,No,Yes,Yes,Never had,Never had,Have now,,11,Never had,Never had,Never had,Never had
ID_MO7RN7,Kenya,56,Yes,No,No,Don't know,Don't know,375000,80000,4500000,,Never had,Never had,No,Yes,Male,"Yes, sometimes",No,Have now,Yes,Don?t know / doesn?t apply,Don?t know / doesn?t apply,No,Yes,No,Never had,Never had,Never had,Yes,9,Never had,Never had,,
ID_N2D7KI,Ghana,73,Yes,Yes,No,No,Yes,4000,14000,17000,8,Never had,Have now,Yes,Yes,Male,No,Yes,Never had,"Yes, always",No,Yes,No,Yes,Yes,Never had,Never had,Have now,,6,Never had,Have now,Never had,Never had
ID_5CF72G,Ghana,66,Yes,No,No,No,Yes,9000,4000,156000,25,Never had,Have now,Yes,Yes,Female,"Yes, sometimes",No,Have now,"Yes, always",No,Yes,No,Yes,Yes,Never had,Never had,Have now,,2,Never had,Never had,Have now,Never had
ID_Y6KGJI,Uganda,43,Yes,No,No,Don't know,Yes,30,420,600,12,Never had,Have now,,Yes,Female,"Yes, sometimes",No,Never had,No,Don't know,No,No,,,,,,No,0,Never had,Never had,,
ID_W7NHPG,Kenya,20,No,No,No,No,No,252000,2880000,3024000,,,Never had,Yes,No,Female,"Yes, sometimes",Yes,Never had,No,No,Yes,No,No,No,Never had,Never had,Never had,No,3,,,Never had,Never had
ID_9M94UZ,Ghana,38,Yes,Yes,No,No,Yes,800,3500,5000,3,Never had,Have now,Yes,Yes,Female,No,Yes,Never had,"Yes, always",No,Yes,No,,Yes,Never had,Never had,Never had,,0,Never had,Never had,Never had,Never had
ID_U9IVLX,Ghana,39,Yes,No,Yes,No,Yes,30000,220000,360000,5,Never had,Have now,0,Yes,Female,"Yes, sometimes",Yes,Never had,"Yes, always",No,Yes,No,,,Never had,Have now,Never had,,6,Never had,Never had,Never had,Never had
ID_RJDL2A,Kenya,33,Don’t know or N/A,Don’t know or N/A,No,Don't know,Don't know,1200000,100000,14400000,2,,Have now,No,Yes,Female,"Yes, sometimes",No,Never had,Yes,Don?t know / doesn?t apply,Yes,No,No,No,Never had,Never had,Used to have but don't have now,No,,,,,
ID_29V3AN,Kenya,37,No,Yes,No,No,No,5000,10000,15000,2,,Have now,No,Yes,Female,"Yes, sometimes",No,Never had,Yes,No,Yes,No,No,No,Never had,Never had,Never had,No,,,,,
ID_GDUQ6D,Ghana,44,Yes,Yes,Yes,No,Yes,8000,7000,20000,13,Never had,Have now,0,Yes,Male,No,No,Have now,"Yes, always",No,Yes,No,Yes,Yes,Never had,Have now,Have now,,3,Never had,Never had,Have now,Never had
ID_0VBZ9J,Kenya,33,Yes,Yes,No,Yes,Don't know,480000,3760000,5760000,10,,Have now,No,Yes,Male,"Yes, sometimes",Yes,Never had,No,Yes,Yes,No,Yes,No,Never had,Never had,Never had,Yes,,,,,
ID_8DO3PX,DRC,73,Yes,Yes,No,Yes,Yes,3400,650,800,56,Never had,,,,,,,,,,,,No,,,,,,,,,Used to have but don't have now,Used to have but don't have now
ID_I6TP5P,Uganda,20,Yes,No,No,No,Yes,30,120,4320,1,Never had,,,No,Female,"Yes, sometimes",Yes,Never had,No,No,Yes,No,,,,,,Yes,2,Never had,Never had,,
ID_A6KSNJ,Ghana,30,Yes,No,No,No,Yes,1200,450,1500,1,Never had,Never had,0,Yes,Female,"Yes, sometimes",Yes,Never had,"Yes, sometimes",No,No,No,,,Never had,Never had,Never had,,3,Never had,Never had,Never had,Never had
ID_M5F505,Kenya,40,No,Yes,No,Don't know,Don't know,600000,370000,7200000,3,,Have now,No,Yes,Male,"Yes, sometimes",No,Never had,Yes,Don?t know / doesn?t apply,Yes,No,Yes,Yes,Never had,Never had,Never had,Yes,,,,,
ID_LNOLBA,Kenya,19,Don’t know or N/A,No,Yes,No,Yes,350000,200000,4000000,3,,Have now,No,Yes,Male,"Yes, sometimes",No,Never had,Yes,No,Yes,No,Yes,No,Never had,Never had,Never had,Yes,,,,,
ID_SOTN9U,Ghana,64,Yes,No,No,No,Yes,3500,1700,2400,7,Never had,Have now,Yes,Yes,Female,"Yes, sometimes",No,Never had,"Yes, sometimes",No,Yes,No,Yes,Yes,Never had,Never had,Never had,,2,Never had,Never had,Never had,Never had
ID_PG2MIR,Kenya,32,No,No,No,No,No,100000,30000,50000,4,,Have now,No,Yes,Male,"Yes, sometimes",Yes,Never had,Yes,Don?t know / doesn?t apply,Yes,No,No,No,Never had,Never had,Never had,No,,,,,
ID_I2RT8U,Uganda,22,Yes,No,No,Don't know,Yes,150,18000,36000,1,Never had,,,No,Male,"Yes, sometimes",No,Never had,"Yes, sometimes",Don't know,No,No,,,,,,Yes,3,Never had,Never had,,
ID_811ID0,DRC,43,Yes,No,No,No,No,300,300,600,4,Never had,Have now,,,,,,,,,,,No,Yes,,,,,,,,Used to have but don't have now,Used to have but don't have now
ID_F89X22,Ghana,37,Yes,No,No,Yes,No,3000,1500,2500,3,Never had,Have now,0,Yes,Female,"Yes, sometimes",No,Never had,"Yes, sometimes",Yes,Yes,No,,Yes,Never had,Never had,Have now,,3,Never had,Never had,Never had,Used to have but don’t have now
ID_WSU536,Uganda,58,Yes,No,No,Yes,Yes,150,240,960,23,Never had,,,Yes,Male,"Yes, sometimes",No,Never had,No,Yes,No,No,,,,,,No,0,Never had,Never had,,
ID_Q4TP1N,Ghana,26,Yes,No,Yes,No,Yes,2500,3000,5500,1,Never had,Have now,Yes,Yes,Female,No,No,Never had,"Yes, always",No,Yes,No,Yes,Yes,Have now,Have now,Have now,,6,Never had,Never had,Never had,Never had
ID_EHKX6F,Uganda,36,Yes,Yes,No,Don't know,Don't know,10,24,120,0,Never had,,,No,Female,"Yes, sometimes",No,Never had,No,Don't know, Do not know / N‎/A,No,,,,,,No,3,Never had,Never had,,
ID_8M46H4,Kenya,33,Don’t know or N/A,No,No,Don't know,Don't know,540000,150000,540000,4,,Never had,No,Yes,Female,"Yes, sometimes",Yes,Never had,No,Don?t know / doesn?t apply,Yes,No,Yes,No,Never had,Never had,Never had,Yes,,,,Never had,Never had
ID_JTB8QO,Ghana,69,Yes,Yes,No,Yes,Yes,500,600,800,12,Never had,Never had,Yes,No,Female,No,No,Never had,No,Yes,No,No,Yes,Yes,Never had,Never had,Never had,,8,Never had,Have now,Never had,Never had
ID_UECPNC,Ghana,39,No,Yes,No,Yes,Yes,1500,500,800,5,Never had,Never had,0,Yes,Female,No,Yes,Never had,No,Yes,Yes,No,Yes,Yes,Never had,Never had,Never had,,3,Never had,Never had,Never had,Never had
ID_14DYMW,Kenya,34,No,Yes,No,No,Yes,90000,1000000,1080000,21,,Have now,No,Yes,Male,"Yes, sometimes",No,Never had,No,No,Yes,No,Yes,No,Never had,Never had,Never had,No,,,,,
ID_E9PN93,Kenya,32,Don’t know or N/A,No,No,No,Yes,200000,26000,32000,12,,Have now,No,Yes,Male,"Yes, sometimes",Yes,Never had,No,No,Yes,No,Yes,Yes,Never had,Never had,Never had,Yes,,,,,
ID_SAUE16,Uganda,42,No,No,No,Yes,Yes,120,720,2160,10,Never had,Have now,,Yes,Female,No,No,Never had,"Yes, always",No,Yes,No,,,,,,Yes,5,Never had,Never had,,
ID_38DALY,Ghana,59,Yes,No,Yes,No,Yes,30000,180000,360000,30,Never had,Never had,Yes,Yes,Female,No,Yes,Never had,"Yes, sometimes",No,Yes,No,Yes,,Never had,Never had,Never had,,11,Never had,Have now,Never had,Never had
ID_0YS1SB,Kenya,25,Yes,No,No,No,No,840000,250000,10080000,7,,Have now,Yes,Yes,Male,No,Yes,Never had,Yes,No,Yes,No,No,Yes,Never had,Never had,Never had,Yes,,,,,
ID_Y9HXB6,Uganda,39,Don’t know or N/A,Yes,Don’t know,No,Yes,,,,2,Never had,,Yes,Yes,Male,No,No,Never had,No,No,Yes,No,,,,,,No,1,Never had,Never had,,
ID_GTQMOR,DRC,27,Yes,No,No,Yes,Yes,1500,30,1000,0,Never had,,,,,,,,,,,,No,Yes,,,,,,,,Never had,Used to have but don't have now
ID_XVT532,Uganda,52,Yes,No,No,Don't know,Yes,300,1200,2400,20,Never had,,,No,Male,"Yes, sometimes",No,Never had,"Yes, always",Don't know,Yes,No,,,,,,Yes,6,Never had,Never had,,
ID_3BL99L,Uganda,41,Yes,Yes,No,No,Yes,700,6000,8400,25,Never had,,,No,Female,"Yes, sometimes",Yes,Never had,No,No,Yes,No,,,,,,No,2,Never had,Never had,,
ID_RY3IGW,Ghana,37,Yes,No,No,No,Yes,1000,10000,25000,13,Have now,Never had,0,Yes,Male,No,Yes,Never had,"Yes, sometimes",No,Yes,Yes,,,Never had,Never had,Never had,,2,Never had,Never had,Never had,Never had
ID_UVDI0I,Uganda,40,No,Yes,Yes,Yes,Yes,140,5400,7200,0,Have now,Have now,Yes,Yes,Male,No,Yes,Never had,"Yes, always",No,Yes,Yes,,,,,,Yes,4,Never had,Have now,,
ID_URTP0L,Ghana,55,Yes,No,No,No,Yes,1500,33000,67500,2,Never had,Never had,Yes,Yes,Female,"Yes, sometimes",No,Never had,No,No,Yes,No,Yes,Yes,Never had,Never had,Never had,,2,Never had,Have now,Never had,Never had
ID_5CFV2V,Ghana,41,No,No,No,Yes,Yes,1000,1500,3500,4,Never had,Have now,Yes,Yes,Male,No,No,Never had,No,Yes,No,No,Yes,Yes,Have now,Never had,Never had,,8,Never had,Never had,Never had,Never had
ID_8JVH7U,Ghana,55,No,No,No,Yes,Yes,200,150,480,3,Never had,Have now,0,Yes,Female,"Yes, sometimes",No,Never had,No,Yes,No,No,,Yes,Never had,Never had,Never had,,1,Never had,Never had,Never had,Never had
ID_E6P5ON,Uganda,23,No,Yes,No,No,Don't know,30,720,1920,4,Never had,Have now,,Yes,Female,"Yes, sometimes",No,Never had,"Yes, sometimes",Don't know,Yes,No,,,,,,No,8,Never had,Never had,,
ID_JRYQJQ,Uganda,48,Yes,Yes,No,No,Yes,4300,2500,7000,12,Never had,Have now,,Yes,Female,"Yes, always",Yes,Never had,"Yes, sometimes",No,Yes,No,,,,,,No,0,Have now,Have now,,
ID_TE92SR,Ghana,34,Yes,No,Yes,Yes,Yes,6000,2200,2800,5,Never had,Never had,0,Yes,Male,"Yes, always",Yes,Never had,"Yes, always",No,No,No,,Yes,Never had,Have now,Never had,,4,Never had,Have now,Never had,Never had
ID_UOV6TT,Ghana,39,Yes,Yes,No,Yes,Yes,700,400,2000,3,Never had,Never had,0,Yes,Female,No,Yes,Never had,"Yes, sometimes",No,Yes,No,Yes,Yes,Never had,Never had,Never had,,0,Never had,Never had,Never had,Never had
ID_I47C9U,DRC,62,No,Yes,No,No,Yes,12000,2000,4500,2,Never had,,,,,,,,,,,,No,Yes,,,,Yes,,,,Never had,Used to have but don't have now
ID_4KJ1MN,Uganda,24,No,Yes,No,No,No,600,3600,3600,6,Never had,,,Yes,Female,No,No,Never had,No,No,Yes,No,,,,,,No,8,Never had,Never had,,
ID_9CWQQ2,DRC,46,Yes,No,No,Yes,No,3000,1500,2000,30,Never had,Have now,,,,,,,,,,,No,Yes,Have now,Used to have but don't have now,Have now,,,,,Never had,Used to have but don't have now
ID_0DQD29,DRC,28,No,Yes,No,Yes,No,9000,7800,10000,7,Never had,Have now,,,,,,,,,,,No,Yes,Used to have but don't have now,Have now,Have now,,,,,Used to have but don't have now,Used to have but don't have now
ID_VLHAG1,Uganda,30,Yes,Yes,No,Don't know,Don't know,60,3000,4320,2,Never had,,Yes,Yes,Female,"Yes, sometimes",Yes,Never had,No,Don't know, Do not know / N‎/A,No,,,,,,Yes,8,Never had,Never had,,
ID_XZJFY4,Ghana,41,No,No,Yes,No,No,800,2000,2600,5,Never had,Never had,0,Yes,Female,No,No,Never had,"Yes, always",Yes,No,No,Yes,,Never had,Never had,Never had,,6,Never had,Never had,Never had,Never had
ID_8OJGZA,Ghana,40,Yes,No,No,Don't know,Yes,5000,35000,94000,2,Never had,Have now,0,Yes,Male,No,No,Never had,"Yes, sometimes",Yes,Yes,No,Yes,Yes,Have now,Have now,Have now,,9,Never had,Never had,Never had,Never had
ID_4C3208,Uganda,38,Yes,Yes,No,No,Yes,100,960,960,2,Never had,,,Yes,Female,"Yes, sometimes",No,Never had,No,No,Yes,No,,,,,,Yes,6,Never had,Have now,,
ID_SX0BJC,DRC,58,Yes,Yes,No,No,Yes,3000,1500,2500,1,Never had,Have now,Yes,,,,,,,,,,Yes,Yes,,,,Yes,,,,Never had,Used to have but don't have now
ID_T2G431,Kenya,37,No,Yes,No,No,Yes,560000,3600000,6720000,10,,Have now,Yes,Yes,Female,"Yes, sometimes",Yes,Never had,Yes,No,Yes,No,No,No,Have now,Never had,Have now,Yes,,,,Never had,Never had
ID_XSVOLT,DRC,47,Yes,No,No,No,No,97,97,97,13,Have now,Have now,,,,,,,,,,,Yes,Yes,Have now,Have now,Have now,,,,,Have now,Never had
ID_YWT3HK,DRC,37,No,No,No,No,Yes,1900,700,1200,3,Never had,Have now,,,,,,,,,,,No,Yes,,,,Yes,,,,Used to have but don't have now,Never had
ID_1SAGML,DRC,63,Yes,No,No,Yes,Yes,250,145,400,1,Never had,,,,,,,,,,,,No,Yes,,,,,,,,Have now,Used to have but don't have now
ID_7LRKHT,Kenya,42,Don’t know or N/A,No,No,No,Yes,450000,9000,10000,4,,Have now,No,Yes,Male,"Yes, sometimes",No,Never had,No,No,Yes,No,No,No,Never had,Never had,Never had,No,,,,Never had,Never had
ID_UPZ4SB,Uganda,38,Yes,No,No,No,Yes,2300,,,3,Never had,,,No,Male,"Yes, sometimes",Yes,Never had,"Yes, sometimes",No,No,No,,,,,,No,0,Never had,Have now,,
ID_2Y4IX0,Kenya,35,Don’t know or N/A,No,No,Yes,Yes,200000,72000,120000,3,Have now,Have now,Yes,Yes,Female,No,Yes,Never had,No,No,Yes,No,Yes,No,Never had,Never had,Never had,Yes,,Used to have but don't have now,Never had,Never had,Never had
ID_F3QW2K,Kenya,35,No,Yes,No,Yes,Yes,620000,8000,20000,19,,Have now,No,Yes,Male,No,Yes,Never had,Yes,Yes,Yes,No,No,No,Never had,Never had,Never had,No,,,,Have now,Never had
ID_1SSTCF,Kenya,28,Yes,No,No,Don't know,Don't know,75000,200000,9000000,7,,Have now,No,Yes,Male,"Yes, sometimes",Don't know,Never had,Yes,Don?t know / doesn?t apply,No,No,Yes,Yes,Never had,Never had,Have now,Yes,,,,Never had,Never had
ID_SLWEUZ,Kenya,45,Don’t know or N/A,Don’t know or N/A,No,Don't know,Yes,100000,5000,20000,4,,Never had,Yes,Yes,Male,"Yes, sometimes",No,Never had,No,No,Yes,No,No,No,Used to have but don't have now,Never had,Never had,No,,,,Have now,Used to have but don't have now
ID_KKVP2M,DRC,34,No,No,No,No,Yes,500,300,500,13,Never had,Have now,,,,,,,,,,,Yes,,,,,,,,,Have now,Used to have but don't have now
ID_OOIIUH,Kenya,44,No,No,No,No,No,120000,80000,120000,,,Have now,No,Yes,Male,"Yes, sometimes",Yes,Never had,Yes,Yes,Yes,No,Yes,No,Never had,Never had,Never had,Yes,5,,,,
ID_V1RDNF,Ghana,36,Yes,Yes,No,No,Yes,8000,12000,20000,3,Never had,Have now,Yes,Yes,Male,No,Yes,Never had,"Yes, sometimes",No,Yes,No,Yes,Yes,Never had,Never had,Have now,,7,Never had,Never had,Never had,Never had
ID_8R5P03,Ghana,65,Yes,No,Yes,No,Yes,6000,11000,20000,8,Never had,Have now,Yes,Yes,Male,No,Yes,Never had,"Yes, always",No,Yes,No,Yes,Yes,Never had,Never had,Never had,,5,Have now,Never had,Have now,Never had
ID_6J9RUF,Kenya,30,Don’t know or N/A,No,No,Don't know,Don't know,50000,30000,50000,5,,Never had,Yes,Yes,Male,"Yes, sometimes",Yes,Never had,No,Don?t know / doesn?t apply,Don?t know / doesn?t apply,No,No,No,Never had,Never had,Never had,Yes,,,,,
ID_20TSGT,Uganda,26,Yes,No,No,Don't know,Don't know,70,120,3600,3,Never had,,,No,Female,"Yes, sometimes",Yes,Never had,No,Don't know,No,No,,,,,,No,0,Never had,Never had,,
ID_NBNAFN,Uganda,66,No,No,No,Don't know,Yes,100,576,1536,20,Never had,,Yes,No,Female,"Yes, sometimes",No,Never had,No,Don't know,Yes,No,,,,,,No,0,Never had,Never had,,
ID_9VMHVR,Kenya,27,No,Yes,No,No,Yes,30000,80000,365000,5,,Have now,No,Yes,Male,"Yes, sometimes",No,Never had,No,No,Yes,No,Yes,No,Never had,Never had,Never had,No,,,,,
ID_UPWCKH,Ghana,56,Yes,No,No,Don't know,Yes,7000,7986,12500,6,Never had,Have now,Yes,Yes,Male,No,Yes,Never had,"Yes, sometimes",Don't Know,Yes,No,Yes,Yes,Have now,Never had,Never had,,2,Never had,Used to have but don’t have now,Never had,Never had
ID_GAE9DR,Kenya,21,Don’t know or N/A,No,No,No,Yes,350000,3000000,4800000,1,,Have now,Yes,No,Male,No,No,Never had,No,No,Yes,No,Yes,No,Never had,Never had,Never had,No,,,,,
ID_1BFW7J,DRC,41,No,Yes,No,Don't know,No,450,20,90,0,Never had,,,,,,,,,,,,No,Yes,,,,,,,,Have now,Used to have but don't have now
ID_9RLQK0,DRC,33,No,Yes,Don’t know,Don't know,Yes,97,97,97,2,Never had,,Yes,,,,,,,,,,Yes,Yes,,,,,,,,Used to have but don't have now,Used to have but don't have now
ID_RMG7F9,Ghana,34,Yes,Yes,No,No,Yes,2000,200,800,5,Never had,Have now,Yes,Yes,Female,No,No,Never had,"Yes, sometimes",No,Yes,No,Yes,Yes,Never had,Never had,Never had,,4,Never had,Never had,Never had,Have now
ID_ITWPHK,DRC,59,Yes,No,No,Yes,Yes,97,97,97,3,Never had,Have now,Yes,,,,,,,,,,No,Yes,,,,,,,,Never had,Used to have but don't have now
ID_7EKVZA,Kenya,32,Yes,No,Yes,Yes,No,2000000,7200000,24000000,3,,Never had,No,Yes,Male,"Yes, sometimes",Yes,Never had,No,No,Yes,No,No,No,Never had,Never had,Never had,Yes,,,,,
ID_FU547O,DRC,34,Yes,No,No,Don't know,Yes,4000,3200,4000,2,Never had,Have now,,,,,,,,,,,No,,Used to have but don't have now,Used to have but don't have now,Used to have but don't have now,,,,,Never had,Used to have but don't have now
ID_9GNCTI,Ghana,45,Yes,No,No,Yes,Yes,2500,10000,17000,3,Never had,Used to have but don’t have now,0,Yes,Female,"Yes, sometimes",Yes,Never had,"Yes, sometimes",Yes,No,No,Yes,Yes,Used to have but don’t have now,Never had,Used to have but don’t have now,,11,Never had,Never had,Never had,Never had
ID_FBDWU1,Kenya,27,Yes,Yes,No,No,No,70000,800000,1080000,8,,Never had,Yes,Yes,Male,"Yes, sometimes",Yes,Never had,No,Yes,Yes,No,No,No,Never had,Never had,Never had,No,,,,,
ID_6WKLX2,Kenya,24,Don’t know or N/A,No,No,Don't know,Yes,45000,20000,3000,4,,Have now,Yes,Yes,Male,No,No,Never had,Yes,Yes,Yes,No,No,Yes,Never had,Never had,Never had,No,,,,,
ID_GFJK3G,Kenya,50,Don’t know or N/A,Yes,No,Don't know,Yes,40000,8000,20000,14,,Never had,Yes,Yes,Male,"Yes, sometimes",Yes,Never had,No,Don?t know / doesn?t apply,Yes,No,Yes,No,Never had,Never had,Never had,No,,,,,
ID_07FPY1,Ghana,31,No,No,No,No,Yes,1500,5500,80000,1,Never had,Have now,0,Yes,Male,"Yes, sometimes",No,Never had,"Yes, sometimes",No,Yes,No,,Yes,Never had,Never had,Never had,,1,Never had,Never had,Never had,Never had
ID_EZA9AG,DRC,52,Yes,Yes,No,Yes,Yes,5000,500,1000,1,Never had,Have now,,,,,,,,,,,No,Yes,Used to have but don't have now,Used to have but don't have now,Have now,,,,,Used to have but don't have now,Used to have but don't have now
ID_NRY632,Ghana,48,Yes,No,No,No,Yes,2400,2400,3750,8,Never had,Have now,Yes,Yes,Female,"Yes, sometimes",Yes,Never had,No,No,Yes,No,,Yes,Never had,Never had,Never had,,4,Never had,Never had,Never had,Used to have but don’t have now
ID_890YMT,Kenya,22,Yes,Yes,No,Yes,Yes,4000,3500,8500,4,,Never had,No,No,Female,"Yes, sometimes",Yes,Never had,No,Yes,Yes,No,Yes,No,Never had,Never had,Never had,Yes,,,,,
ID_KVTUO1,Uganda,51,Yes,No,No,Don't know,Yes,100,600,2400,13,Never had,Have now,Yes,Yes,Female,No,Yes,Never had,No,Don't know,Yes,Yes,,,,,,No,0,Have now,Have now,,
ID_1DJVVH,DRC,57,Don’t know or N/A,No,No,Don't know,No,1450,45,1500,40,Never had,,Yes,,,,,,,,,,No,,,,,,,,,Used to have but don't have now,Used to have but don't have now
ID_JDAN08,Ghana,39,Yes,No,No,Yes,Yes,1200,500,2300,23,Never had,Have now,0,Yes,Male,No,Yes,Never had,No,No,No,No,,,Never had,Never had,Never had,,6,Never had,Never had,Used to have but don’t have now,Never had
ID_NL0UT5,DRC,29,Yes,Yes,No,Don't know,Yes,1000,800,1000,3,Never had,,,,,,,,,,,,Yes,Yes,,,,Yes,,,,Never had,Never had
ID_BTRVXO,DRC,32,Yes,No,No,Don't know,Yes,8000,15000,10000,4,Never had,Have now,,,,,,,,,,,No,,,,,Yes,,,,Never had,Used to have but don't have now
ID_7NSZA2,Kenya,39,Don’t know or N/A,Yes,No,Don't know,Don't know,100000,3000,30000,10,,Have now,No,Yes,Female,"Yes, sometimes",No,Have now,Yes,Don?t know / doesn?t apply,Don?t know / doesn?t apply,No,No,No,Never had,Never had,Never had,No,,,,Have now,Used to have but don't have now
ID_UD85ZY,Uganda,50,Yes,No,No,No,Yes,300,960,2400,3,Never had,,,Yes,Female,"Yes, sometimes",No,Never had,"Yes, always",No,Yes,No,,,,,,Yes,2,Never had,Never had,,
ID_LZM7OD,DRC,45,Yes,No,No,Yes,No,3000,1000,3000,10,Never had,Have now,,,,,,,,,,,No,,,,,,,,,Used to have but don't have now,Used to have but don't have now
ID_ATS0X7,Uganda,22,Yes,No,No,No,Yes,140,5400,12600,1,Never had,Have now,Yes,Yes,Female,No,No,Never had,"Yes, sometimes",No,Yes,No,,,,,,Yes,2,Have now,Have now,,
ID_GA46AY,Ghana,26,Yes,Yes,Yes,No,Yes,2800,1200,4000,3,Never had,Have now,Yes,Yes,Male,"Yes, sometimes",Yes,Never had,"Yes, always",No,Yes,No,Yes,Yes,Never had,Never had,Have now,,4,Never had,Never had,Never had,Used to have but don’t have now
ID_JHJZQ9,Uganda,45,Yes,No,Yes,Don't know,Don't know,6000,4000,11000,24,Never had,,,Yes,Female,"Yes, sometimes",No,Never had,No,Don't know,Yes,No,,,,,,No,0,Never had,Never had,,
ID_LVXS3X,Uganda,34,Yes,No,No,No,Yes,100,14400,18000,6,Never had,Have now,Yes,Yes,Female,No,Yes,Never had,No,Don't know,No,No,,,,,,No,1,Never had,Never had,,
ID_P5WLF0,DRC,40,No,No,No,Yes,No,700,300,150,1,Never had,,,,,,,,,,,,Yes,Yes,,,,,,,,Used to have but don't have now,Used to have but don't have now
ID_K0F3BT,Uganda,37,Yes,Yes,No,No,No,150,1440,1200,1,Never had,,Yes,No,Female,"Yes, sometimes",Yes,Never had,No,No,No,No,,,,,,No,3,Never had,Never had,,
ID_U0INWT,DRC,26,No,No,No,Don't know,Yes,97,50,500,15,Never had,Have now,,,,,,,,,,,Yes,Yes,,,,,,,,Used to have but don't have now,Used to have but don't have now
ID_4EPBO0,Ghana,37,Yes,Yes,Yes,Yes,Yes,2000,3000,4600,1,Never had,Have now,0,Yes,Female,"Yes, sometimes",No,Never had,"Yes, always",Yes,Yes,No,,,Never had,Never had,Never had,,8,Never had,Have now,Never had,Never had
ID_36KOF8,Ghana,48,Yes,No,No,Yes,Yes,6000,160000,380000,6,Never had,Never had,Yes,Yes,Male,No,Yes,Have now,"Yes, sometimes",Yes,Yes,No,Yes,Yes,Never had,Have now,Have now,,5,Never had,Have now,Never had,Never had
ID_SPFQLF,DRC,53,Don’t know or N/A,No,No,Don't know,Yes,4000,3000,1000,1,Never had,Have now,,,,,,,,,,,No,Yes,Used to have but don't have now,Used to have but don't have now,Never had,,,,,Used to have but don't have now,Used to have but don't have now
ID_R2FXV8,Uganda,57,Yes,No,No,Don't know,Yes,30,180,360,10,Never had,,,No,Male,"Yes, sometimes",No,Never had,No,Don't know, Do not know / N‎/A,No,,,,,,No,0,Never had,Never had,,
ID_5XYFC4,Ghana,37,No,No,No,Yes,Yes,1200,200,500,2,Never had,Have now,Yes,Yes,Female,No,Yes,Never had,"Yes, sometimes",Yes,Yes,No,Yes,Yes,Used to have but don’t have now,Never had,Have now,,10,Never had,Never had,Never had,Never had
ID_7FLV7E,Kenya,52,Don’t know or N/A,No,No,Don't know,Don't know,2240000,60000,26880000,24,,Have now,Yes,Yes,Female,No,Yes,Never had,No,Don?t know / doesn?t apply,Don?t know / doesn?t apply,No,No,No,Have now,Never had,Never had,No,,,,,
ID_QO09VS,Ghana,40,Yes,No,Yes,No,Yes,2000,3000,5800,4,Never had,Have now,0,Yes,Female,No,Yes,Never had,"Yes, always",No,Yes,No,,Yes,Have now,Have now,Have now,,11,Have now,Have now,Never had,Never had
ID_ELLX8E,Ghana,30,No,Yes,No,No,No,20000,200,500,7,Never had,Have now,Yes,No,Male,"Yes, sometimes",No,Never had,"Yes, always",No,No,No,Yes,Yes,Never had,Never had,Have now,,11,Never had,Never had,Used to have but don’t have now,Never had
